"Azure Well-Architected Review - Sep 2, 2021 - 4:17:04 PM",,,,,
,,,,,
Recommendations for your workload,,,,,
Your overall results,Critical,'2/100',,,
Security,Critical,'4/100',,,
Cost Optimization,Critical,'0/100',,,
Reliability,Not assessed,,,,
Operational Excellence,Not assessed,,,,
Performance Efficiency,Not assessed,,,,
,,,,,
Next Steps,,,,,
Review identify and classify business critical applications,https://docs.microsoft.com/azure/architecture/framework/Security/applications-services#identify-and-classify-business-critical-applications,,,,
Review prefer identity authentication over keys,https://docs.microsoft.com/azure/architecture/framework/security/design-identity-authentication#use-identity-based-authentication,,,,
Implement resource tagging,https://docs.microsoft.com/azure/architecture/framework/cost/design-governance#enforce-resource-tagging,,,,
,,,,,
Category,Link-Text,Link,Priority,ReportingCategory,ReportingSubcategory,Weight,Context
Security,Identify and classify business critical applications,https://docs.microsoft.com/azure/architecture/framework/Security/applications-services#identify-and-classify-business-critical-applications,Medium,Application Design,Threat Analysis,60,"Enterprise organizations typically have a large application portfolio. Have key business applications been identified and classified? This should include applications that have a high business impact if affected. Examples would be business critical data, regulated data, or business critical availability. These applications also might include applications which have a high exposure to attack such as public facing websites key to organizational success."
Security,Develop a security training program,https://www.microsoft.com/itshowcase/blog/how-microsoft-is-transforming-its-approach-to-security-training/,Medium,Operational Model & DevOps,Roles & Responsibilities,60,"Cybersecurity threats are always evolving and therefore those responsible for organizational information security require specialized, continual, and relevant training to ensure staff maintains the level of competency required to protect, detect, and respond."
Security,Regularly simulate attacks against critical accounts,https://docs.microsoft.com/azure/architecture/framework/Security/critical-impact-accounts#attack-simulation-for-critical-impact-accounts,Medium,Deployment & Testing,Testing & Validation,60,"People are a critical part of your defense, especially those with elevated permissions, so ensuring they have the knowledge and skills to avoid and resist attacks will reduce your overall organizational risk. Simulating attacks for educational purposes helps to enforce understanding of the various means that an attacker may use to compromise accounts. Tools such as Office 365 Attack Simulation or similar may be used."
Security,Design virtual networks for growth,https://docs.microsoft.com/azure/architecture/framework/security/design-network-connectivity#connectivity-between-network-segments,Medium,Security & Compliance,Network Security,60,"Most organizations end up adding more resources to networks than initially planned. When this happens, IP addressing and subnetting schemes need to be refactored to accommodate the extra resources. This is a labor-intensive process. There is limited security value in creating a very large number of small subnets and then trying to map network access controls (such as security groups) to each of them."
Security,Use standard and recommended encryption algorithms,https://docs.microsoft.com/azure/architecture/framework/security/design-storage-encryption#standard-encryption-algorithms,Medium,Security & Compliance,Encryption,60,"Organizations should rarely develop and maintain their own encryption algorithms. Secure standards already exist on the market and should be preferred. AES should be used as symmetric block cipher, AES-128, AES-192 and AES-256 are acceptable. Crypto APIs built into operating systems should be used where possible, instead of non-platform crypto libraries. For .NET make sure you follow the .NET Cryptography Model."
Security,Assign permissions based on management or resource groups,https://docs.microsoft.com/azure/architecture/framework/security/design-identity-authorization#resource-based-authorization,Medium,Security & Compliance,Control-plane RBAC,60,"Custom resource-based permissions are often not needed and can result in increased complexity and confusion as they do not carry the intention to new similar resources. This then accumulates into a complex legacy configuration that is difficult to maintain or change without fear of ""breaking something"" - negatively impacting both security and solution agility. Higher level permissions sets - based on resource groups or management groups - are usually more efficient."
Security,"Add planning, testing, and validation rigor to the use of the root management group",https://docs.microsoft.com/azure/architecture/framework/security/design-management-groups#use-root-management-group-with-caution,Medium,Security & Compliance,Control-plane RBAC,60,"The root management group ensures consistency across the enterprise by applying policies, permissions, and tags across all subscriptions. This group can affect all resources in Azure and incorrect use can impact the security of all workloads in Azure."
Security,Use managed identity providers to authenticate to this workload,https://docs.microsoft.com/azure/architecture/framework/security/design-identity-authentication#use-identity-based-authentication,Medium,Security & Compliance,Authentication and authorization,50,"If possible, applications should utilize Azure Active Directory or other managed identity providers (such as Microsoft Account, Azure B2C...) to avoid managing user credentials with custom implementation. Modern protocols like OAuth 2.0 use token-based authentication with limited timespan, identity providers offer additional functionality like multi-factor authentication, password reset etc."
Security,Enforce password-less or Multi-factor Authentication (MFA),https://docs.microsoft.com/azure/architecture/framework/security/design-identity-authentication#use-passwordless-authentication,Medium,Security & Compliance,Authentication and authorization,50,Attack methods have evolved to the point where passwords alone cannot reliably protect an account.  Modern authentication solutions including password-less and multi-factor authentication increase security posture through strong authentication.
Security,Identify technologies and frameworks used by the application,https://docs.microsoft.com/azure/architecture/framework/security/design-app-dependencies#dependencies-frameworks-and-libraries,Medium,Application Design,Application Composition,50,All technologies and frameworks should be identified. Vulnerabilities of these dependencies must be understood (there are automated solutions on the market that can help: OWASP Dependency-Check or NPM audit).
Security,Continuously assess and monitor compliance,https://docs.microsoft.com/azure/security-center/security-center-compliance-dashboard#assess-your-regulatory-compliance,Medium,Security & Compliance,Compliance,50,Continuously monitoring and assessing the workload increases the overall security and compliance of your workload in Azure. For example Azure Security Center provides a regulatory compliance dashboard.
Security,Use identity services instead of cryptographic keys when available,https://docs.microsoft.com/azure/architecture/framework/security/design-storage-keys#identity-based-access-control,Medium,Security & Compliance,Authentication and authorization,50,"Consideration should always be given to authenticating with identity services rather than cryptographic keys when available. Managing keys securely with application code is difficult and regularly leads to mistakes like accidentally publishing sensitive access keys to code repositories like GitHub. Identity systems (such as Azure Active Directory) offer secure and usable experience for access control with built-in sophisticated mechanisms for key rotation, monitoring for anomalies, and more."
Security,Establish a designated point of contact to receive Azure incident notifications from Microsoft,https://docs.microsoft.com/azure/architecture/framework/Security/governance#assign-incident-notification-contact,Medium,Security & Compliance,Separation of duties,50,"Security alerts need to reach the right people in your organization. It is important to ensure a security contact receives Azure incident notifications, or alerts from Microsoft / Azure Security Center, such as a notification that your resource is compromised and/or attacking another customer."
Security,Restrict application infrastructure access to CI/CD only,https://docs.microsoft.com/azure/architecture/framework/security/design-identity-control-plane#application-deployment,Medium,Deployment & Testing,Application Infrastructure Provisioning,50,"It is recommended to implement Infrastructure as Code, and to deploy application infrastructure via automation and CI/CD for consistency and auditability - the Portal should not be used by humans to deploy production workloads. To maximize application autonomy and agility, Portal or ad-hoc access can be permitted to less-critical development and test environments."
Security,Make sure you understand the security features/capabilities available for each service and how they can be used in the solution,https://docs.microsoft.com/azure/architecture/framework/security/design-apps-services,Medium,Application Design,Application Composition,50,"It is important to understand what Azure services, such as App Services and Event Hubs, are used by the workload to host both application code and data. Selection should be made with security in mind."
Security,Update frameworks and libraries as part of the application lifecycle,https://docs.microsoft.com/azure/architecture/framework/security/design-app-dependencies#dependencies-frameworks-and-libraries,Medium,Application Design,Dependencies,50,"Application frameworks are frequently provided with updates (e.g. security), released by the vendor or communities. Critical and important security patches need to be prioritized."
Security,Establish a SecOps team and monitor security related events,https://docs.microsoft.com/azure/architecture/framework/security/monitor-security-operations#incident-response,Medium,Health Modeling & Monitoring,Application Level Monitoring,50,Organization is monitoring the security posture across workloads and central SecOps team is monitoring security-related telemetry data and investigating security breaches.
Security,Establish process and tools to manage privileged access with just-in-time capabilities,https://docs.microsoft.com/azure/security/fundamentals/identity-management-best-practices?bc=%2fazure%2farchitecture%2fbread%2ftoc.json&toc=%2fazure%2farchitecture%2ftoc.json#lower-exposure-of-privileged-accounts,Medium,Security & Compliance,Separation of duties,50,Zero-trust principle comes with the requirement of no standing access to an environment. Native and 3rd party solution can be used to elevate access permissions for at least highly privileged if not all activities. Azure AD Privileged Identity Management (Azure AD PIM) is the recommended and Azure native solution.
Security,"Provide guidance for either platform managed keys (PMK) or customer managed keys (CMK), based on security or compliance requirements of this workload",https://docs.microsoft.com/azure/security/fundamentals/encryption-models,Medium,Operational Procedures,Configuration & Secrets Management,50,"Different approaches can be used by the workload team. Decisions are often driven by security, compliance and specific data classification requirements. Understanding these requirements is important to determine which key types are best suitable (MMK - Microsoft-managed Keys, CMK - Customer-managed Keys or BYOK - Bring Your Own Key)."
Security,Implement role-based access control for application infrastructure,https://docs.microsoft.com/azure/architecture/framework/security/design-identity-control-plane#roles-and-permission-assignment,Medium,Security & Compliance,Separation of duties,50,"Application roles and responsibility model need to be defined covering the different access level of each operational function (e.g publish production release, access customer data, manipulate database records). It's in the interest of the application team to include central functions (e.g. SecOps, NetOps, IAM) into this view."
Security,Limit long-standing write access to production environments only to service principals,https://docs.microsoft.com/azure/architecture/framework/security/design-admins#no-standing-access--just-in-time-privileges,Medium,Operational Model & DevOps,Roles & Responsibilities,50,"Regular, long-standing write access to production environments by user accounts can pose a security risk and manual intervention is often prone to errors."
Security,Implement resource locks to protect critical infrastructure,https://docs.microsoft.com/azure/architecture/framework/security/design-identity-control-plane#management-locks,Medium,Security & Compliance,Control-plane RBAC,40,"Critical infrastructure typically doesn't change often. To prevent accidental/undesired modification of resources, Azure offers the locking functionality where only specific roles and users with permissions are able to delete/modify resources. Locks can be used on critical parts of the infrastructure, but special care needs to be taken in the DevOps process - modification locks can sometimes block automation."
Security,Implement defenses that detect and prevent commodity attacks,https://docs.microsoft.com/azure/architecture/framework/security/resilience#increasing-attacker-cost,Low,Application Design,Security Criteria & Data Classification,30,Cybersecurity attacks are planned and conducted by human attackers that must manage their return on investment into attacks (return could include profit or achieving an assigned objective).
Security,Enforce naming conventions and resource tagging for all Azure resources,https://docs.microsoft.com/azure/cloud-adoption-framework/decision-guides/resource-tagging,Low,Governance,Standards,30,Using tags can help to manage resources and make it easier to find relevant items during operational procedures.
Security,"Define a process for aligning communication, investigation and hunting activities with the application team",https://docs.microsoft.com/azure/architecture/framework/Security/governance#security-team-visibility,Low,Health Modeling & Monitoring,Application Level Monitoring,30,Development team needs to be aware of those activities to align their security improvement  activities with the outcome of those activities.
Security,Use CDN to optimize delivery performance to users and obfuscate hosting platform from users/clients,https://docs.microsoft.com/azure/architecture/framework/security/design-network-connectivity#internet-edge-traffic,Low,Networking & Connectivity,Endpoints,30,"CDNs store static files in locations that are typically geographically closer to the user than the data center. This increases overall application performance as latency for delivery and downloading these artifacts is reduced. Also, from a security point of view, CDNs can be used to separate the hosting platform from end users. Azure CDN contains a rule engine to remove platform-specific information and headers. The use of Azure CDN or 3rd party CDN will have different cost implications depending on what is chosen for the workload."
Cost Optimization,Right-size or shutdown underutilized virtual machines for 1 Virtual machine(s),https://aka.ms/azure-advisor-portal,High,,,0,
Cost Optimization,Shut down VM instances not in use,https://docs.microsoft.com/azure/architecture/framework/cost/optimize-vm#shut-down-the-under-utilized-instances,High,Capacity & Service Availability Planning,Efficiency,70,
Cost Optimization,Consider reserved instances,https://docs.microsoft.com/azure/architecture/framework/cost/optimize-vm#reserved-vms,High,Application Design,Design,70,
Cost Optimization,Consider VM Zone to Zone DR,https://docs.microsoft.com/azure/site-recovery/azure-to-azure-how-to-enable-zone-to-zone-disaster-recovery,High,Application Design,Design,70,
Cost Optimization,Organize data into access tiers,https://docs.microsoft.com/azure/cloud-adoption-framework/ready/considerations/storage-options,High,Application Design,Application Composition,70,
Cost Optimization,Set up a disaster recovery strategy that splits the application components and data into defined groups,https://azure.microsoft.com/en-us/solutions/backup-and-disaster-recovery/,High,Application Design,Design,70,
Cost Optimization,Mitigate DDoS attacks,https://azure.microsoft.com/services/ddos-protection/,High,Networking & Connectivity,Endpoints,70,Use Azure DDoS Protection Standard for critical workloads where outage would have business impact. Also consider CDN as another layer of protection.
Cost Optimization,Understand the Azure services used and cost implications,https://docs.microsoft.com/azure/architecture/framework/cost/design-initial-estimate,Medium,Application Design,Application Composition,50,"It is important to understand what Azure services, such as App Services and Event Hubs, are used by the application platform to host both application code and data. In a discussion around cost, this can drive decisions towards the right replacements (e.g. moving from Virtual Machines to containers to increase efficiency, or migrating to .NET Core to use cheaper SKUs etc.)."
Cost Optimization,Understand the operational capabilities of Azure services,https://docs.microsoft.com/azure/architecture/framework/cost/design-paas,Medium,Application Design,Application Composition,50,"Operational capabilities, such as auto-scale and auto-heal for App Services, can reduce management overheads, support operational effectiveness and reduce cost."
Cost Optimization,Learn if there are any discounts available for the services already in use,https://azure.microsoft.com/en-us/pricing/,Medium,Governance,Licensing,50,When alternative cost options are considered it should be understood first if any special offers or deals are given for the existing SKUs to verify that the correct prices are being used to build a business case.
Cost Optimization,Leverage the hybrid use benefit,https://azure.microsoft.com/en-us/pricing/hybrid-benefit/,Medium,Governance,Licensing,50,Understanding your current spending on licenses can help you drive down cost in the cloud. A-HUB allows you to reuse licenses that you purchased for on-premises in Azure and via this drive down the cost as the license is already paid.
Cost Optimization,Assign a budget and spend limit to the workload,https://docs.microsoft.com/azure/architecture/framework/cost/monitor-alert,Medium,Governance,Financial Management & Cost Models,50,For cost management it is recommended to have a budget even for the smallest services operated as that allows to track and understand the flow of the spend and also understand the impact of a smaller service in a bigger picture.
Cost Optimization,Establish a cost owner for each service used by the workload,https://azure.microsoft.com/en-us/blog/how-to-optimize-your-azure-workload-costs-2/,Medium,Governance,Financial Management & Cost Models,50,Every service should have a cost owner that is tracking and is responsible for cost. This drives responsibility and awareness on who owns the cost tracking.
Cost Optimization,Use cost forecasting for budget alignment,https://docs.microsoft.com/azure/cost-management-billing/costs/quick-acm-cost-analysis?tabs=azure-portal,Medium,Governance,Financial Management & Cost Models,50,In order to predict costs and trends it's recommended to use forecasting to be proactive for any spending that might be going up due to higher demand than anticipated.
Cost Optimization,Consider multi-tenant or microservices scenarios when running multiple applications,https://azure.microsoft.com/en-us/solutions/microservice-applications/,Medium,Capacity & Service Availability Planning,Efficiency,50,"When running multiple applications (typically in multi-tenant or microservices scenarios) density can be increased by deploying them on shared infrastructure and utilizing it more. For example: Containerization and moving to Kubernetes (Azure Kubernetes Services) enables pod-based deployment which can utilize underlying nodes efficiently. Similar approach can be taken with App Service Plans. To prevent the 'noisy neighbour' situation, proper monitoring must be in place and performance analysis must be done (if possible)."
Cost Optimization,Understand how the budget is defined,https://docs.microsoft.com/azure/architecture/framework/cost/monitor-alert#revise-budgets,Medium,Governance,Culture & Dynamics,50,"It is important to have a clear understanding how an IT budget is defined. This is especially true for applications that are not built in-house, where IT budget has to be factored in as part of the delivery."
Cost Optimization,Have ongoing conversation between app owner and business,https://docs.microsoft.com/azure/architecture/framework/cost/monitor-reviews,Medium,Governance,Culture & Dynamics,50,Is what's delivered from IT and what the business is expecting from IT mapped to the cost of the application?
Cost Optimization,Develop a plan to modernize the workload,https://docs.microsoft.com/dotnet/architecture/serverless/,Medium,Application Design,Design,50,"Is there a plan to change the execution model to Serverless? To move as far as you can up the stack towards cloud-native. When the workload is serverless, it's charged only for actual use, whereas whith traditional infrastructure there are many underlying things that need to be factored into the price. By applying an end date to the application it encourages you to discuss the goal of re-designing the application to make even better use of the cloud. It might be more expensive from an Azure cost point of view but factoring in other things like licenses, people, time to deploy can drive down cost."
Cost Optimization,Use RBAC to contol access to dashboards and data,https://docs.microsoft.com/azure/cloud-adoption-framework/ready/azure-best-practices/track-costs#provide-the-right-level-of-cost-access,Medium,Health Modeling & Monitoring,Dashboarding,50,"Are the dashboards openly available in your organization or do you limit access based on roles etc.? For example: developers usually don't need to know the overall cost of Azure for the company, but it might be good for them to be able to watch a particular workload."
Cost Optimization,Set up alerts for cost limits and thresholds,https://docs.microsoft.com/azure/architecture/framework/cost/monitor-alert#respond-to-alerts,Medium,Health Modeling & Monitoring,Alerting,50,"This is to ensure that if any budget is close to threshold, the cost owner gets notified to take appropriate actions on the change."
Cost Optimization,Collect logs and metrics from Azure resources,https://docs.microsoft.com/azure/azure-monitor/platform/data-platform-logs,Medium,Health Modeling & Monitoring,Resource and Infrastructure Level Monitoring,50,In order to successfully maintain the application it's important to 'turn the lights on' and have clear visibility of important metrics both in real-time and historically.
Cost Optimization,Use ACM or other cost management tools,https://docs.microsoft.com/azure/architecture/framework/cost/monitor-reports,Medium,Health Modeling & Monitoring,Dashboarding,50,"In order to track spending an ACM tool can help with understanding how much is spent, where and when. This helps to make better decisions about how and if cost can be reduced."
Cost Optimization,Utilize the PaaS pay-as-you-go consumption model where relevant,https://docs.microsoft.com/azure/architecture/framework/cost/design-price,Medium,Operational Procedures,Operational Lifecycles,50,"To bring down cost the goal should be to get as many applications to only consume resources when they are used, this goes as an evolution from IaaS to PaaS to serverless where you only pay when a service I triggered. The PaaS and serverless might appear more expensive, but risk and other operational work is transferred to the cloud provider which should also be factored in as part of the cost (e.g. patching, monitoring, licenses)."
Cost Optimization,Separate data and log disks,https://docs.microsoft.com/azure/virtual-machines/disks-enable-ultra-ssd,Medium,Application Design,Design,50,
Cost Optimization,Define end-date for each environment,https://azure.microsoft.com/en-us/services/cost-management/,Medium,Operational Procedures,Operational Lifecycles,50,If your workload or environment isn't needed then you should be able to decommission it. The same should occur if you are introducing a new service or new feature.
Cost Optimization,Define critical system flows,https://docs.microsoft.com/azure/architecture/framework/resiliency/business-metrics#identify-critical-system-flows,Medium,Application Design,Key Scenarios,50,"Understanding critical system flows is vital to assessing overall operational effectiveness, and should be used to inform a health model for the application. It can also tell if areas of the application are over or under-utilized and should be adjusted to better meet business needs and cost goals."
Cost Optimization,Map application dependencies,https://docs.microsoft.com/azure/azure-monitor/app/app-map?tabs=net,Medium,Application Design,Dependencies,50,"Examples of typical dependencies include platform dependencies outside the remit of the application, such as Azure Active Directory, Express Route, or a central NVA (Network Virtual Appliance), as well as application dependencies such as APIs which may be in-house or externally owned by a third-party. For cost it's important to understand the price for these services and how they are being charged, this makes it easier to understanding an all-up cost. For more details see cost models."
Cost Optimization,Understand cloud-native features and implement where possible,https://azure.microsoft.com/en-us/overview/cloudnative/,Medium,Application Design,Design,50,Understanding if the application is cloud-native or not provides a very useful high-level indication about potential technical debt for operability and cost efficiency.
Cost Optimization,Consider utilizing disk bursting,https://docs.microsoft.com/azure/virtual-machines/disk-bursting,Medium,Capacity & Service Availability Planning,Efficiency,50,
Cost Optimization,Use Azure Advisor,https://docs.microsoft.com/azure/advisor/advisor-cost-recommendations,Medium,Capacity & Service Availability Planning,Service SKU,50,"Azure Advisor helps to optimize and improve efficiency of the workload by identifying idle and under-utilized resources. It analyzes your configurations and usage telemetry and consolidates it into personalized, actionable recommendations to help you optimize your resources."
Cost Optimization,Review Azure Advisor recommendations periodically,https://docs.microsoft.com/azure/architecture/framework/cost/monitor-reports#advisor-recommendations,Medium,Capacity & Service Availability Planning,Service SKU,50,"Your underutilised resources need to be reviewed often in order to be identified and dealt with accordingly, in addition to ensuring that your actionable recommendations are up-to-date and fully optimized. For example, Azure Advisor monitors your virtual machine (VM) usage for 7 days and then identifies low-utilization VMs."
Cost Optimization,Use developer SKUs for dev/test purposes,https://azure.microsoft.com/en-us/pricing/dev-test/,Medium,Deployment & Testing,Testing & Validation,50,"Special SKUs and subscription offers for development and testing purposes can save costs, but have to be used properly. Dev SKUs are not meant for production deployments."
Cost Optimization,The entire end-to-end CI/CD deployment process should be understood,https://azure.microsoft.com/en-us/pricing/details/devops/azure-devops-services/,Medium,Deployment & Testing,Application Code Deployments,50,
Cost Optimization,Select the right operating system,https://docs.microsoft.com/azure/architecture/guide/technology-choices/compute-decision-tree,Medium,Capacity & Service Availability Planning,Efficiency,50,"Analyze the technology stack and identify which workloads are capable of running on Linux and which require Windows. Linux-based VMs and App Services are significantly cheaper, but require the app to run on supported stack (.NET Core, Node.js etc.)."
Cost Optimization,Understand the cost implications of Availability Zones,https://azure.microsoft.com/en-us/global-infrastructure/availability-zones/,Medium,Application Design,Design,50,"[Availability Zones](https://docs.microsoft.com/azure/availability-zones/az-overview#availability-zones) can be used to optimize application availability within a region by providing datacenter level fault tolerance. However, the application architecture must not share dependencies between zones to use them effectively. It is also important to note that Availability Zones may introduce performance and cost considerations for applications which are extremely 'chatty' across zones given the implied physical separation between each zone and inter-zone bandwidth charges. That also means that AZ can be considered to get higher Service Level Agreement (SLA) for lower cost. Be aware of [pricing changes](https://azure.microsoft.com/pricing/details/bandwidth/) coming to Availability Zone bandwidth starting February 2021."
Cost Optimization,Consider using Service Endpoints and Private Link,https://docs.microsoft.com/azure/private-link/private-endpoint-overview,Medium,Security & Compliance,Network Security,50,"Service Endpoints and Private Link can be leveraged to restrict access to PaaS endpoints from only authorized virtual networks, effectively mitigating data intrusion risks and associated impact to application availability. Service Endpoints provide service level access to a PaaS service, while Private Link provides direct access to a specific PaaS resource to mitigate data exfiltration risks (e.g. malicious admin scenarios)."
Cost Optimization,Be aware of cross-region data transfer costs,https://docs.microsoft.com/azure/architecture/framework/cost/provision-networking#peering,Medium,Networking & Connectivity,Data flow,50,Moving data between regions can add additional cost - both on the storage layer or networking layer. It's worth reviewing if this cost is can be replaced via re-architecture or justified due to e.g. disaster recovery (DR).
Cost Optimization,Use cost modeling to identify opportunities for cost reduction,https://docs.microsoft.com/azure/architecture/framework/cost/design-model,Medium,Governance,Financial Management & Cost Models,50,"Estimate and track costs, educate the employees about the cloud and various pricing models, have appropriate governance about expenditure."
Cost Optimization,Be aware of cost implications of Web Application Firewall,https://azure.microsoft.com/pricing/details/web-application-firewall/,Medium,Networking & Connectivity,Endpoints,50,"There are cost implications to using Front Door with Web Application Firewall enabled, but it can save costs compared to using a 3rd party solution. Front Door has a good latency, because it uses unicast. If only 1 or 2 regions are required, Application Gateway can be used. There are cost implications of having a WAF - you should check pricing of hours and GB/s."
Cost Optimization,Consider reserved capacity for Storage,https://docs.microsoft.com/azure/storage/blobs/storage-blob-reserved-capacity,Medium,Capacity & Service Availability Planning,Efficiency,50,
Cost Optimization,Use data lifecycle policy,https://docs.microsoft.com/azure/storage/blobs/storage-lifecycle-management-concepts,Medium,Health Modelling & Monitoring,Resource and Infrastructure Level Monitoring,50,
Cost Optimization,Consider using shared disks for suitable workloads,https://docs.microsoft.com/azure/virtual-machines/disks-shared,Medium,Capacity & Service Availability Planning,Efficiency,50,
Cost Optimization,Consider using reserved Premium disks,https://docs.microsoft.com/azure/virtual-machines/disks-reserved-capacity,Medium,Capacity & Service Availability Planning,Efficiency,50,
Cost Optimization,Use App Service Premium (v3) plan where possible,https://docs.microsoft.com/azure/app-service/app-service-configure-premium-tier,Medium,Application Design,Application Composition,50,
Cost Optimization,Consider the cost of data transfers and make sure cross-region peering is used efficiently,https://azure.microsoft.com/en-us/pricing/details/bandwidth/,Medium,Networking & Connectivity,Data flow,50,Moving data between regions can add additional cost - both on the storage layer or networking layer. It's worth reviewing if this cost is can be replaced via re-architecture or justified due to e.g. disaster recovery (DR).
Cost Optimization,Configure auto-scale policies for your workload (both in and out),https://docs.microsoft.com/azure/architecture/framework/cost/optimize-autoscale,Medium,Application Design,Application Composition,50,Deliberate selection of resources and sizing is important to maintain efficiency and optimal cost.
Cost Optimization,Prefer Microsoft backbone for networking,https://docs.microsoft.com/azure/architecture/reference-architectures/hybrid-networking/,Medium,Networking & Connectivity,Connectivity,50,Are you closer to your users or on-prem? If users are closer to the cloud you should use MSFT (i.e. egress traffic). MPLS is when another service provider gives you the line.
Cost Optimization,Define a clear price model for individual services,https://docs.microsoft.com/azure/architecture/framework/cost/design-price,Medium,Capacity & Service Availability Planning,Efficiency,50,As part of driving a good behavior it's important that the consumer has understood why they are paying the price for a service and also that the cost is transparent and fair to the user of the service or else it can drive wrong behavior.
Cost Optimization,Define a naming convention,https://docs.microsoft.com/azure/cloud-adoption-framework/ready/azure-best-practices/naming-and-tagging,Low,Governance,Standards,30,Using tags can help to manage resources and make it easier to find relevant items during operational procedures.
Cost Optimization,Consider spot VMs,https://docs.microsoft.com/azure/architecture/framework/cost/optimize-vm#spot-vms,Low,Capacity & Service Availability Planning,Efficiency,30,
Cost Optimization,Pause AKS clusters,https://docs.microsoft.com/azure/aks/start-stop-cluster,Low,Capacity & Service Availability Planning,Efficiency,30,
Cost Optimization,Consider B-series VMs,https://docs.microsoft.com/azure/virtual-machines/sizes-b-series-burstable,Low,Capacity & Service Availability Planning,Efficiency,30,
Cost Optimization,Enforce naming conventions and resource tagging for all Azure resources,https://docs.microsoft.com/azure/architecture/framework/cost/design-governance#enforce-resource-tagging,Low,Governance,Standards,30,Using tags can help to manage resources and make it easier to find relevant items during operational procedures.
Cost Optimization,Look for Public IPs and orphaned NICs,https://docs.microsoft.com/azure/virtual-machines/linux/find-unattached-nics,Low,Health Modelling & Monitoring,Resource and Infrastructure Level Monitoring,30,
Operational Excellence,Use a log aggregation technology,https://docs.microsoft.com/azure/architecture/best-practices/monitoring#collecting-and-storing-data,Medium,Health Modeling & Monitoring,Resource and Infrastructure Level Monitoring,50,"Log aggregation technologies, such as Azure Log Analytics or Splunk, should be used to collate logs and metrics across all application components for subsequent evaluation. Resources may include Azure IaaS and PaaS services as well as 3rd-party appliances such as firewalls or anti-malware solutions used in the application. For instance, if Azure Event Hub is used, the [Diagnostic Settings](https://docs.microsoft.com/azure/event-hubs/event-hubs-diagnostic-logs) should be configured to push logs and metrics to the data sink. Understanding usage helps with right-sizing of the workload, but additional cost for logging needs to be accepted and included in the cost model."
Operational Excellence,Define a process for alert reaction,https://docs.microsoft.com/azure/architecture/framework/devops/alerts#alert-owners,Medium,Health Modeling & Monitoring,Alerting,50,"Instead of treating all alerts the same, there should be a well-defined process which determines what teams are responsible to react to which alert type."
Operational Excellence,Consider storing application configuration in a dedicated management system like Azure App Configuration or Azure Key Vault,https://docs.microsoft.com/azure/architecture/framework/security/design-app-dependencies#key-points,Medium,Operational Procedures,Configuration & Secrets Management,50,Application configuration information can be stored together with the application itself or preferably using a dedicated configuration management system like Azure App Configuration or Azure Key Vault.
Performance Efficiency,Identify sensible non-functional requirements,https://docs.microsoft.com/azure/architecture/performance/#general-best-practices,Medium,Application Design,Targets & Non-Functional Requirements,50,"Non-functional performance requirements, such as those relating to end-user experiences (e.g. average and maximum response times) are vital to assessing the overall health of an application, and is a critical lens required for assessing operations."
Performance Efficiency,Monitor how long it takes to scale against your targets,https://docs.microsoft.com,Medium,Application Performance Management,Elasticity,50,"Time to scale-in and scale-out can vary between Azure services and instance sizes and should be assessed to determine if a certain amount of pre-scaling is required to handle scale requirements and expected traffic patterns, such as seasonal load variations."
Performance Efficiency,Leverage autoscaling to scale in and out as load varies,https://docs.microsoft.com/azure/architecture/best-practices/auto-scaling,Medium,Application Performance Management,Elasticity,50,Autoscaling can be leveraged to address unanticipated peak loads to help prevent application outages caused by overloading.
Performance Efficiency,Build a capacity model for your workload,https://docs.microsoft.com/azure/architecture/framework/scalability/design-capacity,Medium,Capacity & Service Availability Planning,Scalability & Capacity Model,50,"A capacity model should describe the relationships between the utilization of various components as a ratio, to capture when and how application components should scale-out."
-----------,,,,,
,,,,,
Security,Have you done a threat analysis of your workload?,"Threat modeling processes are adopted, identified threats are ranked based on organizational impact, mapped to mitigations and communicated to stakeholders.","Threat modeling processes are adopted, identified threats are ranked based on organizational impact, mapped to mitigations and communicated to stakeholders.",,
Security,Have you done a threat analysis of your workload?,"There's a process to track, triage and address security threats in the application development cycle.","There's a process to track, triage and address security threats in the application development cycle.",,
Security,Have you done a threat analysis of your workload?,Timelines and processess are established to deploy mitigations (security fixes) for identified threats.,,,
Security,Have you done a threat analysis of your workload?,Security requirements are defined for this workload.,,,
Security,Have you done a threat analysis of your workload?,Threat protection was addressed for this workload.,,,
Security,Have you done a threat analysis of your workload?,"Security posture was evaluated with standard benchmarks (CIS Control Framework, MITRE framework etc.).",,,
Security,Have you done a threat analysis of your workload?,"Business critical workloads, which may adversely affect operations if they are compromised or become unavailable, were identified and classified.",,,
Security,Have you done a threat analysis of your workload?,None of the above.,,,
Security,What considerations for compliance and governance did you make in this workload?,Regulatory and governance requirements of this workload are known and well understood.,Regulatory and governance requirements of this workload are known and well understood.,,
Security,What considerations for compliance and governance did you make in this workload?,Landing Zone concept is implemented for this workload using Azure Blueprints and/or Azure Policies.,Landing Zone concept is implemented for this workload using Azure Blueprints and/or Azure Policies.,,
Security,What considerations for compliance and governance did you make in this workload?,Azure Policies are used to enforce and control security and organizational standards.,,,
Security,What considerations for compliance and governance did you make in this workload?,Root management group is used and any changes that are applied using this group are carefully considered.,,,
